186717.0	162171.0	18524.0	401.0	1464.0	0.0	1721.0	2436.0	0.0	2436.0
117797.0	88358.0	25428.0	147.0	110.0	0.0	1223.0	2531.0	567.0	1964.0
80536.0	76442.0	992.0	455.0	351.0	40.0	968.0	1288.0	320.0	968.0
71375.0	64518.0	1466.0	818.0	107.0	0.0	2962.0	1504.0	47.0	1457.0
104303.0	84403.0	16328.0	173.0	856.0	220.0	1146.0	1177.0	173.0	1004.0
102369.0	71328.0	26489.0	323.0	701.0	17.0	1685.0	1826.0	86.0	1740.0
658931.0	346566.0	278920.0	1694.0	10395.0	26.0	17302.0	4028.0	172.0	3856.0
92781.0	80740.0	10110.0	155.0	627.0	0.0	334.0	815.0	40.0	775.0
143468.0	101250.0	33808.0	65.0	4044.0	0.0	1854.0	2447.0	106.0	2341.0
85369.0	69208.0	11994.0	502.0	400.0	0.0	2133.0	1132.0	169.0	963.0
340111.0	234068.0	82329.0	2057.0	7805.0	626.0	2994.0	10232.0	911.0	9321.0
94166.0	86656.0	2080.0	271.0	513.0	30.0	3265.0	1351.0	7.0	1344.0
412577.0	249423.0	143823.0	3796.0	7476.0	112.0	2992.0	4955.0	290.0	4665.0
232032.0	94826.0	127067.0	1071.0	5178.0	0.0	1341.0	2549.0	433.0	2116.0
119953.0	99466.0	15103.0	385.0	151.0	382.0	2342.0	2124.0	0.0	2124.0
84398.0	75722.0	6753.0	584.0	609.0	20.0	114.0	596.0	0.0	596.0
197936.0	165006.0	22795.0	519.0	4337.0	0.0	3865.0	1414.0	299.0	1115.0
197211.0	132893.0	60060.0	96.0	2763.0	0.0	504.0	895.0	51.0	844.0
66661.0	60645.0	3423.0	119.0	139.0	0.0	682.0	1653.0	61.0	1592.0
295570.0	196444.0	16294.0	19194.0	23872.0	6145.0	3140.0	30481.0	2778.0	27703.0
99192.0	75684.0	4606.0	6641.0	2460.0	259.0	1927.0	7615.0	204.0	7411.0
91946.0	78034.0	364.0	5661.0	1438.0	232.0	810.0	5407.0	34.0	5373.0
72401.0	17330.0	339.0	51383.0	552.0	398.0	1332.0	1067.0	0.0	1067.0
133289.0	97616.0	5101.0	1554.0	2327.0	384.0	16679.0	9628.0	4090.0	5538.0
134511.0	83427.0	1827.0	36926.0	1894.0	60.0	6083.0	4294.0	1858.0	2436.0
3880244.0	3160235.0	194407.0	73511.0	133072.0	7880.0	206022.0	105117.0	22821.0	82296.0
202351.0	178872.0	2525.0	4439.0	1383.0	209.0	3179.0	11744.0	2059.0	9685.0
107398.0	53175.0	426.0	46764.0	831.0	0.0	2388.0	3814.0	630.0	3184.0
989569.0	790968.0	37575.0	31790.0	26930.0	1657.0	72730.0	27919.0	8261.0	19658.0
382992.0	296684.0	17137.0	19500.0	5616.0	848.0	28510.0	14697.0	3706.0	10991.0
211888.0	193972.0	1321.0	3932.0	1742.0	107.0	4068.0	6746.0	2355.0	4391.0
200870.0	151897.0	4077.0	3543.0	2592.0	54.0	34602.0	4105.0	1167.0	2938.0
227556.0	197847.0	2758.0	2482.0	6433.0	1392.0	9977.0	6667.0	684.0	5983.0
98315.0	81188.0	13764.0	192.0	1179.0	195.0	374.0	1423.0	621.0	802.0
116342.0	98641.0	12793.0	429.0	888.0	31.0	1146.0	2414.0	238.0	2176.0
