203709.0	174923.0	23049.0	1917.0	303.0	0.0	1383.0	2134.0	812.0	1322.0
115620.0	86053.0	22709.0	176.0	1229.0	0.0	1787.0	3666.0	84.0	3582.0
82005.0	80309.0	475.0	99.0	218.0	0.0	598.0	306.0	0.0	306.0
71130.0	60748.0	1274.0	541.0	146.0	2319.0	4605.0	1497.0	103.0	1394.0
81468.0	61760.0	17971.0	7.0	207.0	0.0	166.0	1357.0	0.0	1357.0
104173.0	72292.0	27689.0	309.0	880.0	140.0	579.0	2284.0	183.0	2101.0
660367.0	345005.0	282511.0	1260.0	10861.0	711.0	11996.0	8023.0	643.0	7380.0
92596.0	80447.0	9741.0	462.0	492.0	0.0	0.0	1454.0	93.0	1361.0
156993.0	110378.0	36539.0	231.0	5714.0	0.0	1476.0	2655.0	204.0	2451.0
91663.0	73933.0	12229.0	839.0	1155.0	0.0	1557.0	1950.0	145.0	1805.0
353089.0	243431.0	85184.0	1755.0	8967.0	344.0	2579.0	10829.0	1001.0	9828.0
94725.0	88843.0	2604.0	213.0	46.0	73.0	941.0	2005.0	223.0	1782.0
415395.0	246791.0	145156.0	3371.0	8444.0	0.0	3968.0	7665.0	599.0	7066.0
226519.0	86467.0	128205.0	273.0	4930.0	100.0	1624.0	4920.0	734.0	4186.0
119565.0	99867.0	15507.0	276.0	1056.0	29.0	497.0	2333.0	0.0	2333.0
87074.0	75170.0	8725.0	215.0	827.0	0.0	1360.0	777.0	33.0	744.0
208713.0	167146.0	25871.0	455.0	4540.0	118.0	8127.0	2456.0	63.0	2393.0
203976.0	133226.0	63340.0	288.0	2904.0	275.0	1447.0	2496.0	0.0	2496.0
298695.0	188025.0	18385.0	19466.0	29106.0	5556.0	9587.0	28570.0	2129.0	26441.0
99631.0	75321.0	4427.0	6741.0	2886.0	96.0	564.0	9596.0	0.0	9596.0
101095.0	83939.0	1275.0	4661.0	1383.0	291.0	572.0	8974.0	419.0	8555.0
126427.0	106336.0	5812.0	1130.0	2729.0	194.0	4879.0	5347.0	336.0	5011.0
139097.0	88124.0	1772.0	37506.0	2582.0	183.0	4698.0	4232.0	439.0	3793.0
4167947.0	3257173.0	228439.0	80471.0	166727.0	8245.0	292856.0	134036.0	26969.0	107067.0
204737.0	184801.0	2453.0	5760.0	2743.0	130.0	4647.0	4203.0	1024.0	3179.0
