195540.0	169831.0	20100.0	570.0	1341.0	0.0	1513.0	2185.0	754.0	1431.0
116736.0	87777.0	24658.0	88.0	1207.0	0.0	1226.0	1780.0	78.0	1702.0
71013.0	64764.0	1546.0	1303.0	117.0	0.0	1225.0	2058.0	1016.0	1042.0
80902.0	61393.0	17372.0	326.0	746.0	0.0	457.0	608.0	0.0	608.0
103931.0	84585.0	16426.0	799.0	699.0	71.0	226.0	1125.0	309.0	816.0
103668.0	71726.0	27512.0	697.0	981.0	0.0	687.0	2065.0	114.0	1951.0
659479.0	348515.0	278125.0	2072.0	9070.0	12.0	12350.0	9335.0	533.0	8802.0
92797.0	80383.0	9387.0	341.0	862.0	46.0	562.0	1216.0	228.0	988.0
150933.0	104152.0	35703.0	61.0	4857.0	0.0	4520.0	1640.0	0.0	1640.0
88845.0	73100.0	11174.0	478.0	854.0	200.0	505.0	2534.0	122.0	2412.0
346892.0	239945.0	85494.0	2147.0	9299.0	156.0	2625.0	7226.0	468.0	6758.0
94760.0	88365.0	1485.0	1200.0	264.0	0.0	860.0	2586.0	612.0	1974.0
414079.0	249194.0	144740.0	1845.0	8198.0	46.0	1323.0	8733.0	427.0	8306.0
226659.0	87348.0	127791.0	123.0	4982.0	0.0	3535.0	2880.0	1042.0	1838.0
119787.0	98139.0	14249.0	664.0	245.0	0.0	2737.0	3753.0	0.0	3753.0
86308.0	75053.0	8272.0	163.0	739.0	0.0	1191.0	890.0	0.0	890.0
204180.0	168130.0	24119.0	247.0	3911.0	0.0	4871.0	2902.0	445.0	2457.0
200821.0	132348.0	61366.0	371.0	2915.0	0.0	1941.0	1880.0	0.0	1880.0
300950.0	197183.0	17842.0	22764.0	24675.0	6800.0	5114.0	26572.0	1570.0	25002.0
100436.0	77978.0	3911.0	6815.0	3426.0	196.0	201.0	7909.0	50.0	7859.0
95192.0	79506.0	1021.0	4621.0	1249.0	85.0	1198.0	7512.0	205.0	7307.0
71934.0	17178.0	395.0	51837.0	326.0	150.0	191.0	1857.0	27.0	1830.0
129473.0	107321.0	5157.0	1530.0	2215.0	0.0	7644.0	5606.0	915.0	4691.0
136539.0	84389.0	2577.0	35829.0	1734.0	277.0	6133.0	5600.0	563.0	5037.0
4009412.0	3202752.0	207145.0	74761.0	147957.0	8005.0	241330.0	127462.0	24432.0	103030.0
203030.0	184282.0	2612.0	4842.0	2556.0	162.0	3559.0	5017.0	515.0	4502.0
107322.0	53703.0	655.0	45631.0	570.0	430.0	2245.0	4088.0	425.0	3663.0
996554.0	775006.0	33917.0	31306.0	25044.0	1649.0	90384.0	39248.0	10981.0	28267.0
389350.0	319854.0	18157.0	19047.0	5735.0	1592.0	13494.0	11471.0	1890.0	9581.0
215133.0	198393.0	1316.0	4282.0	1576.0	0.0	5080.0	4486.0	760.0	3726.0
